district,year,season,crop,yield_t_ha,area_ha,production_tonnes,rainfall_mm,temp_avg_c,soil_N,soil_P,soil_K,soil_pH,ndvi,fertilizer_kg_ha
Karur,2021,Rabi,Banana,39.229,5100.0,200061.0,1257.2,30.79,265.4,26.5,212.0,6.72,0.4487,206.5
Karur,2021,Zaid,Banana,36.027,6590.0,237406.0,1257.2,30.79,265.4,26.5,212.0,6.72,0.4588,206.5
Karur,2022,Kharif,Banana,37.068,5878.0,217885.0,1059.9,30.74,236.6,21.2,205.7,6.52,0.6132,222.9
Karur,2022,Rabi,Banana,38.109,5877.0,223959.0,1059.9,30.74,236.6,21.2,205.7,6.52,0.4724,222.9
Karur,2022,Zaid,Banana,34.107,6717.0,229097.0,1059.9,30.74,236.6,21.2,205.7,6.52,0.4151,222.9
Karur,2023,Kharif,Banana,36.646,7197.0,263727.0,628.3,29.57,245.6,28.1,221.6,7.33,0.4285,234.7
Karur,2023,Rabi,Banana,37.862,4227.0,160052.0,628.3,29.57,245.6,28.1,221.6,7.33,0.5524,234.7
Karur,2023,Zaid,Banana,37.912,5692.0,215806.0,628.3,29.57,245.6,28.1,221.6,7.33,0.366,234.7
Karur,2003,Kharif,Cotton,1.389,9765.0,13562.0,853.9,30.31,246.3,21.6,192.9,6.59,0.5083,181.4
Karur,2004,Kharif,Cotton,1.342,10193.0,13675.0,950.9,30.3,224.4,21.7,214.5,6.78,0.6054,154.8
Karur,2005,Kharif,Cotton,1.422,8512.0,12106.0,836.4,30.94,281.9,21.3,228.5,6.69,0.5821,160.6
Karur,2006,Kharif,Cotton,1.296,11210.0,14528.0,707.2,30.5,218.7,25.7,170.2,6.9,0.5716,177.0
Karur,2007,Kharif,Cotton,1.267,8317.0,10541.0,668.6,30.88,237.2,27.2,210.0,7.3,0.5236,185.8
Karur,2008,Kharif,Cotton,1.208,10322.0,12466.0,1044.4,31.09,245.5,27.7,188.2,6.74,0.5276,179.7
Karur,2009,Kharif,Cotton,1.345,6710.0,9022.0,625.9,30.98,273.6,26.8,204.6,6.65,0.5666,200.2
Karur,2010,Kharif,Cotton,1.268,7134.0,9049.0,690.8,30.65,227.9,17.7,221.7,7.04,0.5541,222.6
Karur,2011,Kharif,Cotton,1.358,8784.0,11927.0,704.6,30.8,263.9,19.7,226.9,6.58,0.5161,172.1
Karur,2012,Kharif,Cotton,1.347,10490.0,14132.0,1141.8,30.29,229.5,26.2,209.6,6.71,0.4805,193.7
Karur,2013,Kharif,Cotton,1.393,10296.0,14338.0,1140.3,30.44,235.6,18.3,177.6,6.76,0.5945,213.4
Karur,2014,Kharif,Cotton,1.43,10670.0,15254.0,821.2,30.93,275.2,28.2,218.7,6.85,0.5546,188.4
Karur,2015,Kharif,Cotton,1.336,6503.0,8686.0,801.8,30.46,271.8,27.0,175.3,6.68,0.5599,193.2
Karur,2016,Kharif,Cotton,1.283,7793.0,10000.0,809.3,30.47,220.9,17.8,227.4,6.76,0.4927,194.1
Karur,2017,Kharif,Cotton,1.276,6626.0,8451.0,1282.0,29.96,236.2,17.9,184.7,7.24,0.5526,182.8
Karur,2018,Kharif,Cotton,1.319,8161.0,10765.0,534.6,30.85,280.3,18.9,204.7,6.62,0.4903,196.0
Karur,2019,Kharif,Cotton,1.363,11067.0,15081.0,859.5,30.73,242.1,24.8,190.4,6.53,0.5323,214.5
Karur,2020,Kharif,Cotton,1.327,10437.0,13852.0,1201.0,30.4,281.1,22.3,168.8,6.74,0.5564,188.4
Karur,2021,Kharif,Cotton,1.341,11170.0,14976.0,1257.2,30.79,265.4,26.5,212.0,6.72,0.4865,206.5
Karur,2022,Kharif,Cotton,1.352,10502.0,14201.0,1059.9,30.74,236.6,21.2,205.7,6.52,0.6132,222.9
Karur,2023,Kharif,Cotton,1.341,9653.0,12942.0,628.3,29.57,245.6,28.1,221.6,7.33,0.4285,234.7
Karur,2003,Kharif,Groundnut,2.245,15580.0,34985.0,853.9,30.31,246.3,21.6,192.9,6.59,0.5083,181.4
Karur,2003,Rabi,Groundnut,2.444,11375.0,27795.0,853.9,30.31,246.3,21.6,192.9,6.59,0.4956,181.4
Karur,2003,Zaid,Groundnut,2.351,13237.0,31116.0,853.9,30.31,246.3,21.6,192.9,6.59,0.417,181.4
Karur,2004,Kharif,Groundnut,2.403,16505.0,39661.0,950.9,30.3,224.4,21.7,214.5,6.78,0.6054,154.8
Karur,2004,Rabi,Groundnut,2.234,11782.0,26325.0,950.9,30.3,224.4,21.7,214.5,6.78,0.4742,154.8
Karur,2004,Zaid,Groundnut,2.153,15525.0,33429.0,950.9,30.3,224.4,21.7,214.5,6.78,0.4062,154.8
Karur,2005,Kharif,Groundnut,2.612,13314.0,34772.0,836.4,30.94,281.9,21.3,228.5,6.69,0.5821,160.6
Karur,2005,Rabi,Groundnut,2.173,15701.0,34124.0,836.4,30.94,281.9,21.3,228.5,6.69,0.4507,160.6
Karur,2005,Zaid,Groundnut,2.344,13775.0,32293.0,836.4,30.94,281.9,21.3,228.5,6.69,0.4653,160.6
Karur,2006,Kharif,Groundnut,2.138,12717.0,27184.0,707.2,30.5,218.7,25.7,170.2,6.9,0.5716,177.0
Karur,2006,Rabi,Groundnut,2.432,16386.0,39857.0,707.2,30.5,218.7,25.7,170.2,6.9,0.5203,177.0
Karur,2006,Zaid,Groundnut,2.458,16819.0,41342.0,707.2,30.5,218.7,25.7,170.2,6.9,0.4663,177.0
Karur,2007,Kharif,Groundnut,2.459,15765.0,38762.0,668.6,30.88,237.2,27.2,210.0,7.3,0.5236,185.8
Karur,2007,Rabi,Groundnut,2.271,17913.0,40687.0,668.6,30.88,237.2,27.2,210.0,7.3,0.497,185.8
Karur,2007,Zaid,Groundnut,2.277,12162.0,27696.0,668.6,30.88,237.2,27.2,210.0,7.3,0.4786,185.8
Karur,2008,Kharif,Groundnut,2.574,11382.0,29296.0,1044.4,31.09,245.5,27.7,188.2,6.74,0.5276,179.7
Karur,2008,Rabi,Groundnut,2.103,13990.0,29425.0,1044.4,31.09,245.5,27.7,188.2,6.74,0.4774,179.7
Karur,2008,Zaid,Groundnut,2.344,17044.0,39950.0,1044.4,31.09,245.5,27.7,188.2,6.74,0.4943,179.7
Karur,2009,Kharif,Groundnut,2.498,17412.0,43488.0,625.9,30.98,273.6,26.8,204.6,6.65,0.5666,200.2
Karur,2009,Rabi,Groundnut,2.582,10204.0,26345.0,625.9,30.98,273.6,26.8,204.6,6.65,0.5131,200.2
Karur,2009,Zaid,Groundnut,2.761,13058.0,36048.0,625.9,30.98,273.6,26.8,204.6,6.65,0.4331,200.2
Karur,2010,Kharif,Groundnut,2.673,12460.0,33304.0,690.8,30.65,227.9,17.7,221.7,7.04,0.5541,222.6
Karur,2010,Rabi,Groundnut,2.15,10630.0,22852.0,690.8,30.65,227.9,17.7,221.7,7.04,0.51,222.6
Karur,2010,Zaid,Groundnut,2.41,17144.0,41311.0,690.8,30.65,227.9,17.7,221.7,7.04,0.505,222.6
Karur,2011,Kharif,Groundnut,2.415,10166.0,24551.0,704.6,30.8,263.9,19.7,226.9,6.58,0.5161,172.1
Karur,2011,Rabi,Groundnut,2.339,17780.0,41582.0,704.6,30.8,263.9,19.7,226.9,6.58,0.5084,172.1
Karur,2011,Zaid,Groundnut,2.479,10339.0,25624.0,704.6,30.8,263.9,19.7,226.9,6.58,0.4406,172.1
Karur,2012,Kharif,Groundnut,2.352,15474.0,36392.0,1141.8,30.29,229.5,26.2,209.6,6.71,0.4805,193.7
Karur,2012,Rabi,Groundnut,2.374,12788.0,30362.0,1141.8,30.29,229.5,26.2,209.6,6.71,0.4478,193.7
Karur,2012,Zaid,Groundnut,2.051,12570.0,25785.0,1141.8,30.29,229.5,26.2,209.6,6.71,0.4429,193.7
Karur,2013,Kharif,Groundnut,2.346,11823.0,27742.0,1140.3,30.44,235.6,18.3,177.6,6.76,0.5945,213.4
Karur,2013,Rabi,Groundnut,2.347,14675.0,34447.0,1140.3,30.44,235.6,18.3,177.6,6.76,0.5071,213.4
Karur,2013,Zaid,Groundnut,2.371,15982.0,37891.0,1140.3,30.44,235.6,18.3,177.6,6.76,0.3754,213.4
Karur,2014,Kharif,Groundnut,2.578,10765.0,27752.0,821.2,30.93,275.2,28.2,218.7,6.85,0.5546,188.4
Karur,2014,Rabi,Groundnut,2.483,13167.0,32697.0,821.2,30.93,275.2,28.2,218.7,6.85,0.3684,188.4
Karur,2014,Zaid,Groundnut,2.066,10164.0,21003.0,821.2,30.93,275.2,28.2,218.7,6.85,0.4242,188.4
Karur,2015,Kharif,Groundnut,2.382,14924.0,35552.0,801.8,30.46,271.8,27.0,175.3,6.68,0.5599,193.2
Karur,2015,Rabi,Groundnut,2.339,10677.0,24972.0,801.8,30.46,271.8,27.0,175.3,6.68,0.5445,193.2
Karur,2015,Zaid,Groundnut,2.147,13778.0,29584.0,801.8,30.46,271.8,27.0,175.3,6.68,0.4901,193.2
Karur,2016,Kharif,Groundnut,2.373,14595.0,34637.0,809.3,30.47,220.9,17.8,227.4,6.76,0.4927,194.1
Karur,2016,Rabi,Groundnut,2.053,16141.0,33132.0,809.3,30.47,220.9,17.8,227.4,6.76,0.4472,194.1
Karur,2016,Zaid,Groundnut,2.38,17226.0,41004.0,809.3,30.47,220.9,17.8,227.4,6.76,0.4318,194.1
Karur,2017,Kharif,Groundnut,2.246,14643.0,32885.0,1282.0,29.96,236.2,17.9,184.7,7.24,0.5526,182.8
Karur,2017,Rabi,Groundnut,2.565,16664.0,42745.0,1282.0,29.96,236.2,17.9,184.7,7.24,0.4918,182.8
Karur,2017,Zaid,Groundnut,1.914,14200.0,27173.0,1282.0,29.96,236.2,17.9,184.7,7.24,0.3813,182.8
Karur,2018,Kharif,Groundnut,2.276,11953.0,27208.0,534.6,30.85,280.3,18.9,204.7,6.62,0.4903,196.0
Karur,2018,Rabi,Groundnut,2.562,14781.0,37866.0,534.6,30.85,280.3,18.9,204.7,6.62,0.481,196.0
Karur,2018,Zaid,Groundnut,2.228,16494.0,36757.0,534.6,30.85,280.3,18.9,204.7,6.62,0.4193,196.0
Karur,2019,Kharif,Groundnut,2.377,11645.0,27685.0,859.5,30.73,242.1,24.8,190.4,6.53,0.5323,214.5
Karur,2019,Rabi,Groundnut,2.495,10847.0,27068.0,859.5,30.73,242.1,24.8,190.4,6.53,0.4598,214.5
Karur,2019,Zaid,Groundnut,2.437,10869.0,26485.0,859.5,30.73,242.1,24.8,190.4,6.53,0.4425,214.5
Karur,2020,Kharif,Groundnut,2.366,14242.0,33702.0,1201.0,30.4,281.1,22.3,168.8,6.74,0.5564,188.4
Karur,2020,Rabi,Groundnut,2.623,13148.0,34482.0,1201.0,30.4,281.1,22.3,168.8,6.74,0.4409,188.4
Karur,2020,Zaid,Groundnut,2.377,14625.0,34757.0,1201.0,30.4,281.1,22.3,168.8,6.74,0.4642,188.4
Karur,2021,Kharif,Groundnut,2.461,10335.0,25434.0,1257.2,30.79,265.4,26.5,212.0,6.72,0.4865,206.5
Karur,2021,Rabi,Groundnut,2.321,15963.0,37048.0,1257.2,30.79,265.4,26.5,212.0,6.72,0.4487,206.5
Karur,2021,Zaid,Groundnut,2.538,14252.0,36168.0,1257.2,30.79,265.4,26.5,212.0,6.72,0.4588,206.5
Karur,2022,Kharif,Groundnut,2.39,17853.0,42669.0,1059.9,30.74,236.6,21.2,205.7,6.52,0.6132,222.9
Karur,2022,Rabi,Groundnut,2.52,12938.0,32610.0,1059.9,30.74,236.6,21.2,205.7,6.52,0.4724,222.9
Karur,2022,Zaid,Groundnut,2.168,12880.0,27930.0,1059.9,30.74,236.6,21.2,205.7,6.52,0.4151,222.9
Karur,2023,Kharif,Groundnut,2.483,11157.0,27702.0,628.3,29.57,245.6,28.1,221.6,7.33,0.4285,234.7
Karur,2023,Rabi,Groundnut,2.446,12036.0,29442.0,628.3,29.57,245.6,28.1,221.6,7.33,0.5524,234.7
Karur,2023,Zaid,Groundnut,2.497,11955.0,29849.0,628.3,29.57,245.6,28.1,221.6,7.33,0.366,234.7
Karur,2003,Kharif,Maize,4.322,9080.0,39244.0,853.9,30.31,246.3,21.6,192.9,6.59,0.5083,181.4
Karur,2003,Rabi,Maize,4.202,8044.0,33800.0,853.9,30.31,246.3,21.6,192.9,6.59,0.4956,181.4
Karur,2003,Zaid,Maize,4.596,6950.0,31941.0,853.9,30.31,246.3,21.6,192.9,6.59,0.417,181.4
Karur,2004,Kharif,Maize,4.572,8347.0,38164.0,950.9,30.3,224.4,21.7,214.5,6.78,0.6054,154.8
Karur,2004,Rabi,Maize,4.342,9557.0,41498.0,950.9,30.3,224.4,21.7,214.5,6.78,0.4742,154.8
Karur,2004,Zaid,Maize,4.596,9421.0,43301.0,950.9,30.3,224.4,21.7,214.5,6.78,0.4062,154.8
Karur,2005,Kharif,Maize,4.419,6406.0,28305.0,836.4,30.94,281.9,21.3,228.5,6.69,0.5821,160.6
Karur,2005,Rabi,Maize,4.654,5666.0,26371.0,836.4,30.94,281.9,21.3,228.5,6.69,0.4507,160.6
Karur,2005,Zaid,Maize,4.321,6169.0,26653.0,836.4,30.94,281.9,21.3,228.5,6.69,0.4653,160.6
Karur,2006,Kharif,Maize,4.297,7454.0,32035.0,707.2,30.5,218.7,25.7,170.2,6.9,0.5716,177.0
Karur,2006,Rabi,Maize,4.917,6007.0,29535.0,707.2,30.5,218.7,25.7,170.2,6.9,0.5203,177.0
Karur,2006,Zaid,Maize,4.2,6892.0,28946.0,707.2,30.5,218.7,25.7,170.2,6.9,0.4663,177.0
Karur,2007,Kharif,Maize,4.4,7620.0,33527.0,668.6,30.88,237.2,27.2,210.0,7.3,0.5236,185.8
Karur,2007,Rabi,Maize,4.162,8818.0,36702.0,668.6,30.88,237.2,27.2,210.0,7.3,0.497,185.8
Karur,2007,Zaid,Maize,4.404,6373.0,28066.0,668.6,30.88,237.2,27.2,210.0,7.3,0.4786,185.8
Karur,2008,Kharif,Maize,4.305,7260.0,31254.0,1044.4,31.09,245.5,27.7,188.2,6.74,0.5276,179.7
Karur,2008,Rabi,Maize,4.36,9409.0,41026.0,1044.4,31.09,245.5,27.7,188.2,6.74,0.4774,179.7
Karur,2008,Zaid,Maize,4.215,5664.0,23872.0,1044.4,31.09,245.5,27.7,188.2,6.74,0.4943,179.7
Karur,2009,Kharif,Maize,4.459,9164.0,40864.0,625.9,30.98,273.6,26.8,204.6,6.65,0.5666,200.2
Karur,2009,Rabi,Maize,4.535,8593.0,38967.0,625.9,30.98,273.6,26.8,204.6,6.65,0.5131,200.2
Karur,2009,Zaid,Maize,4.654,6666.0,31023.0,625.9,30.98,273.6,26.8,204.6,6.65,0.4331,200.2
Karur,2010,Kharif,Maize,4.413,8347.0,36836.0,690.8,30.65,227.9,17.7,221.7,7.04,0.5541,222.6
Karur,2010,Rabi,Maize,4.172,5267.0,21973.0,690.8,30.65,227.9,17.7,221.7,7.04,0.51,222.6
Karur,2010,Zaid,Maize,4.275,5698.0,24359.0,690.8,30.65,227.9,17.7,221.7,7.04,0.505,222.6
Karur,2011,Kharif,Maize,4.481,6995.0,31342.0,704.6,30.8,263.9,19.7,226.9,6.58,0.5161,172.1
Karur,2011,Rabi,Maize,4.63,5340.0,24723.0,704.6,30.8,263.9,19.7,226.9,6.58,0.5084,172.1
Karur,2011,Zaid,Maize,4.265,5308.0,22639.0,704.6,30.8,263.9,19.7,226.9,6.58,0.4406,172.1
Karur,2012,Kharif,Maize,4.2,6061.0,25454.0,1141.8,30.29,229.5,26.2,209.6,6.71,0.4805,193.7
Karur,2012,Rabi,Maize,4.57,8134.0,37172.0,1141.8,30.29,229.5,26.2,209.6,6.71,0.4478,193.7
Karur,2012,Zaid,Maize,3.861,8153.0,31475.0,1141.8,30.29,229.5,26.2,209.6,6.71,0.4429,193.7
Karur,2013,Kharif,Maize,4.442,6837.0,30370.0,1140.3,30.44,235.6,18.3,177.6,6.76,0.5945,213.4
Karur,2013,Rabi,Maize,3.979,5594.0,22260.0,1140.3,30.44,235.6,18.3,177.6,6.76,0.5071,213.4
Karur,2013,Zaid,Maize,4.089,6564.0,26841.0,1140.3,30.44,235.6,18.3,177.6,6.76,0.3754,213.4
Karur,2014,Kharif,Maize,4.532,5544.0,25128.0,821.2,30.93,275.2,28.2,218.7,6.85,0.5546,188.4
Karur,2014,Rabi,Maize,4.428,8661.0,38346.0,821.2,30.93,275.2,28.2,218.7,6.85,0.3684,188.4
Karur,2014,Zaid,Maize,4.249,8265.0,35117.0,821.2,30.93,275.2,28.2,218.7,6.85,0.4242,188.4
Karur,2015,Kharif,Maize,4.397,9451.0,41556.0,801.8,30.46,271.8,27.0,175.3,6.68,0.5599,193.2
Karur,2015,Rabi,Maize,4.528,8421.0,38129.0,801.8,30.46,271.8,27.0,175.3,6.68,0.5445,193.2
Karur,2015,Zaid,Maize,4.393,8874.0,38984.0,801.8,30.46,271.8,27.0,175.3,6.68,0.4901,193.2
Karur,2016,Kharif,Maize,4.406,7868.0,34664.0,809.3,30.47,220.9,17.8,227.4,6.76,0.4927,194.1
Karur,2016,Rabi,Maize,4.36,8353.0,36423.0,809.3,30.47,220.9,17.8,227.4,6.76,0.4472,194.1
Karur,2016,Zaid,Maize,4.243,8861.0,37601.0,809.3,30.47,220.9,17.8,227.4,6.76,0.4318,194.1
Karur,2017,Kharif,Maize,4.327,8939.0,38680.0,1282.0,29.96,236.2,17.9,184.7,7.24,0.5526,182.8
Karur,2017,Rabi,Maize,4.362,7697.0,33572.0,1282.0,29.96,236.2,17.9,184.7,7.24,0.4918,182.8
Karur,2017,Zaid,Maize,4.312,7301.0,31481.0,1282.0,29.96,236.2,17.9,184.7,7.24,0.3813,182.8
Karur,2018,Kharif,Maize,4.264,7873.0,33567.0,534.6,30.85,280.3,18.9,204.7,6.62,0.4903,196.0
Karur,2018,Rabi,Maize,4.25,5582.0,23726.0,534.6,30.85,280.3,18.9,204.7,6.62,0.481,196.0
Karur,2018,Zaid,Maize,4.298,7179.0,30858.0,534.6,30.85,280.3,18.9,204.7,6.62,0.4193,196.0
Karur,2019,Kharif,Maize,4.047,7284.0,29478.0,859.5,30.73,242.1,24.8,190.4,6.53,0.5323,214.5
Karur,2019,Rabi,Maize,4.66,7188.0,33492.0,859.5,30.73,242.1,24.8,190.4,6.53,0.4598,214.5
Karur,2019,Zaid,Maize,4.521,5712.0,25823.0,859.5,30.73,242.1,24.8,190.4,6.53,0.4425,214.5
Karur,2020,Kharif,Maize,4.774,7292.0,34811.0,1201.0,30.4,281.1,22.3,168.8,6.74,0.5564,188.4
Karur,2020,Rabi,Maize,4.672,9273.0,43328.0,1201.0,30.4,281.1,22.3,168.8,6.74,0.4409,188.4
Karur,2020,Zaid,Maize,4.032,7826.0,31558.0,1201.0,30.4,281.1,22.3,168.8,6.74,0.4642,188.4
Karur,2021,Kharif,Maize,4.732,5458.0,25825.0,1257.2,30.79,265.4,26.5,212.0,6.72,0.4865,206.5
Karur,2021,Rabi,Maize,4.182,7285.0,30466.0,1257.2,30.79,265.4,26.5,212.0,6.72,0.4487,206.5
Karur,2021,Zaid,Maize,4.237,5719.0,24228.0,1257.2,30.79,265.4,26.5,212.0,6.72,0.4588,206.5
Karur,2022,Kharif,Maize,4.321,7344.0,31734.0,1059.9,30.74,236.6,21.2,205.7,6.52,0.6132,222.9
Karur,2022,Rabi,Maize,4.003,8203.0,32842.0,1059.9,30.74,236.6,21.2,205.7,6.52,0.4724,222.9
Karur,2022,Zaid,Maize,4.636,6446.0,29882.0,1059.9,30.74,236.6,21.2,205.7,6.52,0.4151,222.9
Karur,2023,Kharif,Maize,3.831,8708.0,33358.0,628.3,29.57,245.6,28.1,221.6,7.33,0.4285,234.7
Karur,2023,Rabi,Maize,4.853,6819.0,33095.0,628.3,29.57,245.6,28.1,221.6,7.33,0.5524,234.7
Karur,2023,Zaid,Maize,4.873,8318.0,40538.0,628.3,29.57,245.6,28.1,221.6,7.33,0.366,234.7
Krishnagiri,2003,Kharif,Rice,3.703,31952.0,118306.0,680.7,29.36,263.2,22.8,182.2,7.5,0.4614,179.0
Krishnagiri,2003,Rabi,Rice,3.756,33107.0,124333.0,680.7,29.36,263.2,22.8,182.2,7.5,0.3506,179.0
Krishnagiri,2004,Kharif,Rice,3.756,20126.0,75598.0,830.3,29.52,257.3,17.0,194.1,7.28,0.4396,154.8
Krishnagiri,2004,Rabi,Rice,3.783,31206.0,118067.0,830.3,29.52,257.3,17.0,194.1,7.28,0.385,154.8
Krishnagiri,2005,Kharif,Rice,4.094,24564.0,100555.0,641.7,30.01,205.2,20.3,213.3,6.93,0.4523,179.3
Krishnagiri,2005,Rabi,Rice,3.873,20409.0,79037.0,641.7,30.01,205.2,20.3,213.3,6.93,0.3798,179.3
Krishnagiri,2006,Kharif,Rice,3.73,32841.0,122506.0,516.2,29.85,210.8,24.1,196.6,7.0,0.5073,160.6
Krishnagiri,2006,Rabi,Rice,4.0,28839.0,115367.0,516.2,29.85,210.8,24.1,196.6,7.0,0.3591,160.6
Krishnagiri,2007,Kharif,Rice,3.592,18790.0,67487.0,739.4,28.61,201.1,27.6,160.8,7.34,0.442,145.4
Krishnagiri,2007,Rabi,Rice,3.82,28705.0,109648.0,739.4,28.61,201.1,27.6,160.8,7.34,0.3868,145.4
Krishnagiri,2008,Kharif,Rice,4.083,23657.0,96587.0,644.7,29.36,246.9,25.7,216.4,7.3,0.481,150.9
Krishnagiri,2008,Rabi,Rice,4.027,31317.0,126110.0,644.7,29.36,246.9,25.7,216.4,7.3,0.3996,150.9
Krishnagiri,2009,Kharif,Rice,3.616,18896.0,68328.0,766.0,28.9,207.7,26.0,182.6,7.03,0.3583,165.3
Krishnagiri,2009,Rabi,Rice,3.571,34281.0,122427.0,766.0,28.9,207.7,26.0,182.6,7.03,0.3465,165.3
Krishnagiri,2010,Kharif,Rice,3.989,21154.0,84384.0,694.7,29.15,234.0,19.6,222.4,7.48,0.3779,163.2
Krishnagiri,2010,Rabi,Rice,3.964,21285.0,84375.0,694.7,29.15,234.0,19.6,222.4,7.48,0.4154,163.2
Krishnagiri,2011,Kharif,Rice,3.581,29338.0,105045.0,561.4,29.41,219.6,22.0,181.6,7.18,0.4396,170.5
Krishnagiri,2011,Rabi,Rice,3.78,33001.0,124732.0,561.4,29.41,219.6,22.0,181.6,7.18,0.3668,170.5
Krishnagiri,2012,Kharif,Rice,3.985,20081.0,80024.0,599.3,30.33,247.4,21.3,160.2,6.98,0.4654,147.3
Krishnagiri,2012,Rabi,Rice,4.084,28698.0,117195.0,599.3,30.33,247.4,21.3,160.2,6.98,0.4195,147.3
Krishnagiri,2013,Kharif,Rice,3.843,24303.0,93389.0,699.6,30.23,231.2,15.2,202.5,7.16,0.4401,185.4
Krishnagiri,2013,Rabi,Rice,3.771,33980.0,128136.0,699.6,30.23,231.2,15.2,202.5,7.16,0.4009,185.4
Krishnagiri,2014,Kharif,Rice,4.012,26234.0,105247.0,503.6,29.32,242.4,19.1,162.6,6.99,0.3767,158.9
Krishnagiri,2014,Rabi,Rice,3.906,29920.0,116877.0,503.6,29.32,242.4,19.1,162.6,6.99,0.3705,158.9
Krishnagiri,2015,Kharif,Rice,3.92,25434.0,99706.0,575.6,29.52,251.9,23.1,197.7,6.81,0.3867,176.6
Krishnagiri,2015,Rabi,Rice,4.283,26709.0,114407.0,575.6,29.52,251.9,23.1,197.7,6.81,0.3767,176.6
Krishnagiri,2016,Kharif,Rice,3.973,28455.0,113063.0,687.5,29.95,246.7,26.5,161.4,6.84,0.469,212.0
Krishnagiri,2016,Rabi,Rice,3.745,23867.0,89388.0,687.5,29.95,246.7,26.5,161.4,6.84,0.3397,212.0
Krishnagiri,2017,Kharif,Rice,4.185,29932.0,125262.0,640.8,29.77,200.0,20.4,168.7,6.83,0.3309,170.8
Krishnagiri,2017,Rabi,Rice,3.674,34046.0,125092.0,640.8,29.77,200.0,20.4,168.7,6.83,0.3947,170.8
Krishnagiri,2018,Kharif,Rice,3.84,20648.0,79283.0,524.2,29.93,241.1,15.5,168.7,7.41,0.4295,200.3
Krishnagiri,2018,Rabi,Rice,3.812,30473.0,116174.0,524.2,29.93,241.1,15.5,168.7,7.41,0.4386,200.3
Krishnagiri,2019,Kharif,Rice,3.761,26645.0,100212.0,522.9,29.73,263.3,23.0,161.6,7.49,0.4053,176.6
Krishnagiri,2019,Rabi,Rice,3.71,20312.0,75355.0,522.9,29.73,263.3,23.0,161.6,7.49,0.272,176.6
Krishnagiri,2020,Kharif,Rice,3.992,32020.0,127819.0,734.0,30.12,256.5,19.0,203.1,7.56,0.5098,200.2
Krishnagiri,2020,Rabi,Rice,3.679,24002.0,88299.0,734.0,30.12,256.5,19.0,203.1,7.56,0.4094,200.2
Krishnagiri,2021,Kharif,Rice,3.479,31272.0,108789.0,577.2,30.38,225.9,19.5,176.6,6.96,0.3437,204.6
Krishnagiri,2021,Rabi,Rice,3.533,19557.0,69103.0,577.2,30.38,225.9,19.5,176.6,6.96,0.3796,204.6
Krishnagiri,2022,Kharif,Rice,3.755,23896.0,89728.0,719.1,29.5,205.4,21.8,199.9,7.58,0.3537,200.1
Krishnagiri,2022,Rabi,Rice,3.64,19557.0,71194.0,719.1,29.5,205.4,21.8,199.9,7.58,0.3843,200.1
Krishnagiri,2023,Kharif,Rice,3.664,29844.0,109351.0,685.5,29.86,223.2,23.7,158.2,7.26,0.3907,209.1
Krishnagiri,2023,Rabi,Rice,3.476,22476.0,78132.0,685.5,29.86,223.2,23.7,158.2,7.26,0.3946,209.1
Krishnagiri,2003,Kharif,Sugarcane,98.484,7895.0,777533.0,680.7,29.36,263.2,22.8,182.2,7.5,0.4614,179.0
Krishnagiri,2004,Kharif,Sugarcane,94.911,6858.0,650935.0,830.3,29.52,257.3,17.0,194.1,7.28,0.4396,154.8
Krishnagiri,2005,Kharif,Sugarcane,91.236,6966.0,635550.0,641.7,30.01,205.2,20.3,213.3,6.93,0.4523,179.3
Krishnagiri,2006,Kharif,Sugarcane,91.909,7929.0,728723.0,516.2,29.85,210.8,24.1,196.6,7.0,0.5073,160.6
Krishnagiri,2007,Kharif,Sugarcane,91.603,4661.0,426919.0,739.4,28.61,201.1,27.6,160.8,7.34,0.442,145.4
Krishnagiri,2008,Kharif,Sugarcane,94.467,5928.0,560028.0,644.7,29.36,246.9,25.7,216.4,7.3,0.481,150.9
Krishnagiri,2009,Kharif,Sugarcane,92.861,6199.0,575661.0,766.0,28.9,207.7,26.0,182.6,7.03,0.3583,165.3
Krishnagiri,2010,Kharif,Sugarcane,99.241,7155.0,710074.0,694.7,29.15,234.0,19.6,222.4,7.48,0.3779,163.2
Krishnagiri,2011,Kharif,Sugarcane,95.635,7226.0,691087.0,561.4,29.41,219.6,22.0,181.6,7.18,0.4396,170.5
Krishnagiri,2012,Kharif,Sugarcane,92.088,5992.0,551746.0,599.3,30.33,247.4,21.3,160.2,6.98,0.4654,147.3
Krishnagiri,2013,Kharif,Sugarcane,88.644,6013.0,532979.0,699.6,30.23,231.2,15.2,202.5,7.16,0.4401,185.4
Krishnagiri,2014,Kharif,Sugarcane,90.305,4688.0,423382.0,503.6,29.32,242.4,19.1,162.6,6.99,0.3767,158.9
Krishnagiri,2015,Kharif,Sugarcane,96.422,7109.0,685509.0,575.6,29.52,251.9,23.1,197.7,6.81,0.3867,176.6
Krishnagiri,2016,Kharif,Sugarcane,100.968,7868.0,794436.0,687.5,29.95,246.7,26.5,161.4,6.84,0.469,212.0
Krishnagiri,2017,Kharif,Sugarcane,92.837,4845.0,449815.0,640.8,29.77,200.0,20.4,168.7,6.83,0.3309,170.8
Krishnagiri,2018,Kharif,Sugarcane,99.384,7769.0,772148.0,524.2,29.93,241.1,15.5,168.7,7.41,0.4295,200.3
